Asset,Time,Use
A055485,284,29146.49114598206
A055485,346,29290.620986269998
A055485,346,29290.912747080296
A055485,383,29476.472622430752
A055485,482,29774.360409746503
A055485,482,29774.360409746503
A055485,482,29775.527452987702
A055485,560,29965.755501302952
A055485,564,29968.381348595645
A055485,666,30455.913662606046
A222597,23,28591.270323982186
A222597,87,28859.39850864739
A222597,114,28979.89572330107
A222597,120,29005.57067460742
A222597,210,29424.247437387152
A222597,305,29885.8130392809
A222597,479,30286.692392632358
A222597,479,30287.567675063256
A222597,487,30313.24262636961
A222597,661,30904.93354965692
A222597,669,30913.102852345302
A558376,37,28429.634835076286
A558376,118,28724.89677509934
A558376,120,28732.482556167128
A558376,213,29138.613604103975
A558376,287,29462.17634272608
A558376,305,29517.610896682978
A558376,405,29980.635302628223
A558376,487,30294.861695320742
A558376,489,30296.32049937224
A558376,519,30371.8865492398
A558376,583,30588.664831292303
A558376,584,30592.749482636493
A558376,670,30939.944846892853
A538561,18,28357.861675742617
A538561,111,28794.919369571213
A538561,112,28799.587542536003
A538561,206,29058.087620461327
A538561,295,29479.68199134405
A538561,313,29560.2079749867
A538561,413,30007.477297175774
A538561,420,30036.94513901602
A538561,434,30069.91411057986
A538561,450,30131.767402363344
A538561,478,30239.135380553547
A538561,479,30244.09531432864
A538561,542,30503.17891387456
A538561,648,30963.28571171681
A538561,663,31021.054352156105
A538561,663,31022.513156207602
A538561,703,31152.638477601162
A402608,30,28419.423206715805
A402608,64,28525.04062004421
A402608,75,28547.79796324757
A402608,83,28549.840288919662
A402608,84,28553.924940263856
A402608,88,28567.92945915823
A402608,122,28741.81890209671
A402608,150,28821.469603308462
A402608,219,29070.049813683603
A402608,303,29267.57188225634
A402608,331,29301.999657871675
A402608,331,29301.999657871675
A402608,331,29303.166701112874
A402608,355,29389.819661771813
A402608,365,29411.118200923673
A402608,365,29411.118200923673
A402608,492,29852.55230690676
A402608,492,29852.55230690676
A402608,517,29957.00267699397
A402608,575,30196.246541439526
A402608,575,30197.413584680722
A402608,587,30207.916973851505
A402608,675,30401.646151890345
A941328,31,28314.972836628596
A941328,40,28315.264597438898
A941328,114,28540.21218217978
A941328,205,28838.68349111613
A941328,297,29173.333140529612
A941328,366,29424.830959007748
A941328,395,29568.960799295684
A941328,425,29736.431504407574
A941328,482,29954.085068890974
A941328,621,30436.365688315982
A941328,646,30460.873596381138
A941328,659,30522.143366544024
A941328,693,30651.101644696388
A824908,18,28314.972836628596
A824908,23,28331.603202815666
A824908,106,28764.868006110366
A824908,114,28770.411461506057
A824908,206,29172.166097288416
A824908,300,29603.38857491102
A824908,333,29721.551703082303
A824908,452,30258.97511565391
A824908,456,30277.064285892477
A824908,483,30376.554722204593
A824908,539,30558.613467831456
A824908,546,30563.86516241685
A824908,546,30564.740444847746
A824908,590,30755.843775593894
A824908,622,30857.084776767806
A824908,667,31071.82073314821
A148200,41,28201.18612061181
A148200,116,28387.037756772563
A148200,148,28437.80413776467
A148200,170,28564.428329434635
A148200,177,28591.270323982186
A148200,209,28715.560429169756
A148200,301,29213.30437154064
A148200,321,29276.61646737562
A148200,408,29568.085516864783
A148200,485,29893.690581158982
A148200,486,29897.191710882576
A148200,591,30273.854916979184
A148200,674,30630.386627165124
A148200,717,30762.84603504108
A465825,30,28201.769642232404
A465825,121,28690.468999484005
A465825,183,28934.964558514952
A465825,214,29022.20104079449
A465825,215,29027.160974569582
A465825,296,29395.071356357203
A465825,307,29423.080394145953
A465825,310,29430.666175213737
A465825,359,29568.377277675085
A465825,492,29907.986860863657
A465825,508,29961.37908914846
A465825,509,29965.755501302952
A465825,572,30117.47112265867
A465825,691,30588.373070482
A691341,113,28448.01576612515
A691341,144,28582.225738862904
A691341,144,28583.1010212938
A691341,146,28589.81151993069
A691341,159,28601.19019153237
A691341,209,28739.193054804015
A691341,232,28772.453787178154
A691341,259,28798.128738484505
A691341,295,28941.675057151842
A691341,296,28946.63499092693
A691341,479,29576.54658036347
A691341,584,30038.40394306752
A691341,665,30361.091399258723
A535439,27,28539.62866055918
A535439,29,28547.79796324757
A535439,40,28549.840288919662
A535439,137,28924.16940853387
A535439,208,29185.58709456219
A535439,230,29204.259786421357
A535439,297,29209.511481006746
A535439,391,29232.268824210103
A535439,478,29295.289159234788
A535439,488,29332.92630376342
A535439,564,29395.071356357203
A535439,660,29721.259942272
A535439,687,29800.618882673454
A535439,709,29864.514500129037
A535439,709,29864.514500129037
A535439,709,29864.80626093934
A766486,10,28415.630316181912
A766486,36,28538.461617317986
A766486,52,28611.40181989285
A766486,55,28612.860623944347
A766486,55,28612.860623944347
A766486,57,28621.905209063632
A766486,123,28971.142898992086
A766486,140,28995.94256786754
A766486,146,29000.610740832333
A766486,217,29226.433608004114
A766486,355,29795.075427277767
A766486,490,30175.239763097965
A766486,648,30750.300320198203
A766486,672,30873.423382144578
A991068,128,28705.057039998977
A991068,217,29163.12151216913
A991068,308,29631.105851889468
A991068,319,29634.89874242336
A991068,373,29883.4789527985
A991068,409,30077.499891647643
A991068,499,30474.29459365491
A991068,500,30479.254527430003
A991068,544,30650.518123075788
A991068,674,31178.60518971781
A991068,729,31409.387990664687
A991068,730,31412.59735957798
A926652,12,28244.07495972583
A926652,19,28245.825524587624
A926652,27,28266.248781308586
A926652,118,28702.722953516582
A926652,120,28711.184017015265
A926652,148,28857.064422164996
A926652,214,29085.804897439775
A926652,214,29086.97194068097
A926652,303,29415.494613078165
A926652,315,29456.341126520092
A926652,401,29728.553962529488
A926652,489,30044.822680894104
A926652,555,30263.059766998103
A926652,683,30553.361773246066
A417202,26,28286.96379883985
A417202,113,28689.885477863405
A417202,116,28711.767538635864
A417202,120,28728.397904822934
A417202,212,29124.025563589003
A417202,246,29240.14636608819
A417202,260,29283.03520520221
A417202,311,29411.118200923673
A417202,383,29685.37336260517
A417202,392,29685.95688422577
A417202,400,29707.547184187926
A417202,487,30075.45756597555
A417202,489,30082.751586233037
A417202,509,30141.979030723825
A417202,510,30145.771921257718
A417202,540,30257.516311602412
A417202,668,30851.249560561817
A417202,719,31155.556085704156
A414789,32,28174.052365253956
A414789,119,28601.481952342667
A414789,127,28623.947534735726
A414789,284,29139.197125724575
A414789,304,29207.17739452435
A414789,316,29249.190951207474
A414789,317,29253.567363361966
A414789,413,29735.264461166375
A414789,491,29841.75715692568
A414789,492,29845.550047459572
A414789,520,29919.073771655036
A414789,684,30375.387678963394
A414789,685,30377.72176544579
A497813,40,28232.988048934447
A497813,118,28638.5355752507
A497813,133,28677.048002210227
A497813,301,29399.447768511694
A497813,323,29489.601858894228
A497813,499,30204.41584412791
A497813,530,30304.489802060627
A497813,544,30317.619038524103
A497813,545,30321.703689868293
A497813,687,30810.69480793019
A497813,694,30834.32743356445
A097735,43,28309.42938123291
A097735,91,28575.515240226017
A097735,131,28721.103884565448
A097735,157,28813.592061430376
A097735,223,29044.95838399785
A097735,236,29103.018785247445
A097735,254,29123.442041968407
A097735,263,29131.02782303619
A097735,263,29131.31958384649
A097735,269,29154.07692704985
A097735,314,29372.897534774445
A097735,315,29376.982186118636
A097735,363,29439.127238712423
A097735,496,29824.251508307712
A097735,681,30390.559241098967
A097735,683,30397.269739735853
A182684,118,28825.554254652656
A182684,119,28829.05538437625
A182684,157,29004.987152986825
A182684,211,29197.54928778447
A182684,287,29416.078134698764
A182684,368,29641.90100187055
A182684,368,29642.192762680846
A182684,402,29736.431504407574
A182684,489,30025.56646741434
A182684,532,30180.491457683354
A182684,532,30180.491457683354
A182684,670,30630.386627165124
A598796,51,28218.691769229776
A598796,132,28678.798567072026
A598796,218,29123.442041968407
A598796,312,29578.297145225264
A598796,313,29581.79827494886
A598796,429,30048.323810617698
A598796,493,30345.91983712315
A598796,494,30350.879770898242
A598796,502,30358.465551966026
A598796,507,30382.389938410583
A598796,534,30440.742100470474
A598796,555,30556.27938134906
A598796,556,30560.655793503553
A598796,678,31128.130569536006
A598796,697,31177.146385666314
A598796,701,31194.360273473983
A598796,708,31208.364792368357
A598796,715,31218.28465991854
A598796,718,31231.413896382015
A598796,720,31235.790308536507
A598796,720,31236.665590967405
A745952,16,27922.262785965522
A745952,36,28028.755481724824
A745952,116,28326.643269040575
A745952,181,28599.147865860272
A745952,196,28644.07903064639
A745952,381,29405.574745527985
A745952,558,30086.252715956627
A745952,560,30094.130257834713
A381672,41,28406.87749187293
A381672,56,28470.77310932851
A381672,56,28471.06487013881
A381672,57,28474.8577606727
A381672,135,28653.12361576567
A381672,270,29118.190347383013
A381672,308,29170.415532426618
A381672,313,29182.961247269497
A381672,363,29314.253611904252
A381672,494,29753.35363140494
A381672,499,29771.44280164351
A381672,549,29967.21430535445
A381672,552,29975.967129663433
A381672,553,29979.468259387024
A381672,678,30265.977375101098
A895328,21,27911.175875174144
A895328,79,28148.669174757903
A895328,88,28182.51342875264
A895328,89,28185.431036855636
A895328,97,28204.103728714803
A895328,98,28208.771901679593
A895328,111,28261.288847533495
A895328,157,28413.587990509815
A895328,284,29021.325758363593
A895328,284,29022.20104079449
A895328,285,29025.410409707787
A895328,389,29402.36537661469
A895328,443,29575.67129793257
A895328,476,29677.78758153738
A895328,494,29758.897086800633
A895328,605,30238.843619743246
A895328,614,30275.02196022038
A895328,632,30325.788341212487
A895328,653,30402.813195131544
A895328,680,30465.83353015623
A381294,56,28328.68559471267
A381294,56,28329.26911633327
A381294,140,28746.4870750615
A381294,183,28947.21851254753
A381294,322,29524.321395319865
A381294,506,30155.6917888079
A381294,688,30673.275466279145
A305643,41,28398.124667563945
A305643,127,28668.003417090946
A305643,220,29073.2591825969
A305643,220,29073.2591825969
A305643,251,29138.321843293677
A305643,263,29191.13054995788
A305643,317,29388.360857720316
A305643,414,29681.872232881575
A305643,480,29931.911247308213
A305643,498,29978.30121614583
A305643,641,30367.80189789561
A305643,658,30425.278777524603
A305643,690,30552.19473000487
A358517,44,27954.64823590876
A358517,47,27959.024648063252
A358517,135,28341.814831176147
A358517,135,28342.10659198645
A358517,226,28750.279965595393
A358517,227,28752.90581288809
A358517,247,28829.347145186548
A358517,329,28984.563896265863
A358517,414,29264.362513343047
A358517,499,29549.41282500562
A358517,499,29550.288107436518
A358517,692,30221.62973193558
A590431,144,28615.194710426742
A590431,236,28983.688613834962
A590431,335,29372.897534774445
A590431,363,29453.131757606796
A590431,515,30030.23464037913
A590431,520,30049.782614669195
A590431,531,30097.631387558307
A590431,531,30097.923148368605
A590431,549,30116.012318607172
A545984,140,28567.34593753763
A545984,140,28568.804741589127
A545984,187,28748.529400733598
A545984,187,28748.529400733598
A545984,188,28751.447008836592
A545984,222,28832.848274910142
A545984,495,29963.129654010256
A545984,537,30110.468863211485
A545984,676,30524.47745302642
A355019,146,28772.745547988452
A355019,244,29230.810020158606
A355019,277,29314.253611904252
A355019,306,29425.12271981805
A355019,331,29554.08099797041
A355019,514,30129.725076691248
A355019,701,30793.772680932823
A355019,704,30807.193678206597
A856071,142,28721.687406186047
A856071,143,28726.06381834054
A856071,235,29193.756397250574
A856071,327,29585.591165482754
A856071,418,29873.85084605862
A856071,421,29879.97782307491
A856071,449,29930.452443256716
A856071,515,30195.37125900863
A856071,670,30833.45215113355
A856071,694,30913.9781347762
A856071,725,31044.68697779036
A989377,24,28301.26007854452
A989377,33,28322.850378506682
A989377,36,28335.39609334956
A989377,53,28422.0490540085
A989377,141,28828.76362356595
A989377,178,28955.096054425616
A989377,332,29490.768902135427
A989377,332,29491.935945376626
A989377,431,29974.216564801634
A989377,510,30345.33631550255
A989377,511,30349.712727657043
A989377,527,30390.26748028867
A989377,527,30391.434523529864
A989377,695,31067.15256018342
A711466,79,28045.385847911894
A711466,116,28214.89887869588
A711466,127,28238.823265140436
A711466,236,28623.947534735726
A711466,350,28925.91997339567
A711466,378,29049.91831777294
A711466,435,29200.466895887464
A711466,436,29207.76091614495
A711466,438,29209.511481006746
A711466,464,29303.458461923172
A711466,524,29403.24065904559
A711466,619,29635.48226404396
A482900,33,28550.715571350564
A482900,121,29005.57067460742
A482900,170,29254.734406603162
A482900,293,29741.391438182665
A482900,295,29749.56074087105
A482900,297,29751.603066543146
A482900,392,30019.73125120835
A482900,477,30246.429400811034
A514241,57,28403.959883769934
A514241,102,28524.45709842361
A514241,159,28752.32229126749
A514241,342,29630.81409107917
A514241,350,29662.032497781212
A514241,528,30350.296249277642
A514241,638,30848.040191648524
A514241,686,30989.252423833463
A514241,698,31038.560000774072
A514241,712,31097.20392364426
A031394,60,28271.208715083678
A031394,149,28707.974648101972
A031394,240,29083.76257176768
A031394,334,29489.31009808393
A031394,500,30109.301819970286
A031394,524,30186.910195509943
A031394,532,30196.246541439526
A031394,712,30742.71453913042
A031394,714,30750.592081008504
A182013,54,27852.53195230395
A182013,87,28053.555150600278
A182013,122,28139.04106801802
A182013,145,28231.52924488295
A182013,201,28508.41025385714
A182013,233,28652.540094145075
A182013,324,29028.32801781078
A182013,697,30463.207682863533
A933202,61,28461.145002588626
A933202,61,28462.020285019527
A933202,153,28902.579108571714
A933202,154,28908.706085588
A933202,177,28969.39233413029
A933202,200,29028.61977862108
A933202,210,29054.29472992743
A933202,214,29054.586490737733
A933202,243,29170.415532426618
A933202,347,29435.62610898883
A933202,520,30494.426089565575
A933202,540,30571.74270429493
A933202,657,30992.753553557057
A933202,705,31136.59163303469
A532714,19,28117.159007245562
